46	1	74	10
46	1	75	8
46	1	76	13
46	1	77	9
46	1	78	10
46	1	79	11
46	2	0	14
46	2	1	13
46	2	2	12
46	2	3	10
46	2	4	14
46	2	5	15
46	2	6	12
46	2	7	8
46	2	8	9
46	2	9	11
46	2	10	10
46	2	11	14
46	2	12	12
46	2	13	13
46	2	14	10
46	2	15	14
46	2	16	11
46	2	17	13
46	2	18	12
46	2	19	11
46	2	20	1
46	2	21	2
46	2	22	3
46	2	23	9
46	2	24	14
46	2	25	11
46	2	26	9
46	2	27	8
46	2	28	10
46	2	29	13
46	2	30	9
46	2	31	7
46	2	32	8
46	2	33	12
46	2	34	9
46	2	35	14
46	2	36	8
46	2	37	9
46	2	38	10
46	2	39	13
46	2	40	14
46	2	41	10
46	2	42	4
46	2	43	5
46	2	44	14
46	2	45	6
46	2	46	12
46	2	47	9
46	2	48	13
46	2	49	7
46	2	50	12
46	2	51	11
46	2	52	7
46	2	53	12
46	2	54	11
46	2	55	13
46	2	56	9
46	2	57	6
46	2	58	13
46	2	59	7
46	2	60	11
46	2	61	10
46	2	62	7
46	2	63	8
46	2	64	6
46	2	65	14
46	2	66	13
46	2	67	6
46	2	68	10
46	2	69	9
46	2	70	8
46	2	71	10
46	2	72	12
46	2	73	14
46	2	74	7
46	2	75	13
46	2	76	14
46	2	77	11
46	2	78	8
46	2	79	6
46	3	0	9
46	3	1	10
46	3	2	11
46	3	3	6
46	3	4	9
46	3	5	15
46	3	6	13
46	3	7	12
46	3	8	14
46	3	9	10
46	3	10	11
46	3	11	9
46	3	12	13
46	3	13	8
46	3	14	12
46	3	15	9
46	3	16	13
46	3	17	8
46	3	18	12
46	3	19	14
46	3	20	1
46	3	21	2
46	3	22	3
46	3	23	10
46	3	24	14
46	3	25	11
46	3	26	13
46	3	27	6
46	3	28	14
46	3	29	12
46	3	30	11
46	3	31	13
46	3	32	7
46	3	33	14
46	3	34	12
46	3	35	11
46	3	36	13
46	3	37	8
46	3	38	14
46	3	39	12
46	3	40	9
46	3	41	11
46	3	42	4
46	3	43	5
46	3	44	12
46	3	45	8
46	3	46	6
46	3	47	11
46	3	48	7
46	3	49	6
46	3	50	9
46	3	51	8
46	3	52	10
46	3	53	9
46	3	54	13
46	3	55	10
46	3	56	6
46	3	57	7
46	3	58	10
46	3	59	11
46	3	60	14
46	3	61	13
46	3	62	7
46	3	63	10
46	3	64	9
46	3	65	8
46	3	66	7
46	3	67	6
46	3	68	12
46	3	69	13
46	3	70	7
46	3	71	6
46	3	72	11
46	3	73	10
46	3	74	7
46	3	75	9
46	3	76	14
46	3	77	8
46	3	78	12
46	3	79	14
46	4	0	13
46	4	1	10
46	4	2	14
46	4	3	7
46	4	4	11
46	4	5	15
46	4	6	9
46	4	7	12
46	4	8	11
46	4	9	13
46	4	10	12
46	4	11	9
46	4	12	11
46	4	13	10
46	4	14	13
46	4	15	7
46	4	16	12
46	4	17	11
46	4	18	6
46	4	19	14
46	4	20	1
46	4	21	2
46	4	22	3
46	4	23	10
46	4	24	12
46	4	25	8
46	4	26	13
46	4	27	14
46	4	28	9
46	4	29	12
46	4	30	14
46	4	31	8
46	4	32	9
46	4	33	10
46	4	34	13
46	4	35	9
46	4	36	14
46	4	37	7
46	4	38	13
46	4	39	9
46	4	40	11
46	4	41	6
46	4	42	4
46	4	43	5
46	4	44	10
46	4	45	14
46	4	46	7
46	4	47	12
46	4	48	10
46	4	49	11
46	4	50	14
46	4	51	12
46	4	52	11
46	4	53	9
46	4	54	13
46	4	55	6
46	4	56	10
46	4	57	11
46	4	58	7
46	4	59	6
46	4	60	12
46	4	61	13
46	4	62	10
46	4	63	8
46	4	64	13
46	4	65	14
46	4	66	12
46	4	67	9
46	4	68	8
46	4	69	6
46	4	70	14
46	4	71	10
46	4	72	9
46	4	73	8
46	4	74	14
46	4	75	6
46	4	76	12
46	4	77	7
46	4	78	11
46	4	79	8
46	5	0	17
46	5	1	16
46	5	2	20
46	5	3	19
46	5	4	18
46	5	5	17
46	5	6	19
46	5	7	16
46	5	8	17
46	5	9	18
46	5	10	19
46	5	11	17
46	5	12	16
46	5	13	18
46	5	14	17
46	5	15	16
46	5	16	18
46	5	17	17
46	5	18	20
46	5	19	16
46	5	20	17
46	5	21	19
46	5	22	16
46	5	23	20
46	5	24	18
