28	2	56	12
28	2	57	9
28	2	58	16
28	2	59	10
28	2	60	14
28	2	61	13
28	2	62	10
28	2	63	11
28	2	64	9
28	2	65	17
28	2	66	16
28	2	67	9
28	2	68	13
28	2	69	12
28	2	70	11
28	2	71	13
28	2	72	15
28	2	73	17
28	2	74	10
28	2	75	16
28	2	76	17
28	2	77	14
28	2	78	11
28	2	79	9
28	3	0	12
28	3	1	13
28	3	2	14
28	3	3	9
28	3	4	12
28	3	5	18
28	3	6	16
28	3	7	15
28	3	8	17
28	3	9	13
28	3	10	19
28	3	11	12
28	3	12	16
28	3	13	11
28	3	14	15
28	3	15	20
28	3	16	16
28	3	17	11
28	3	18	15
28	3	19	17
28	3	20	1
28	3	21	2
28	3	22	3
28	3	23	13
28	3	24	17
28	3	25	12
28	3	26	11
28	3	27	13
28	3	28	16
28	3	29	12
28	3	30	14
28	3	31	16
28	3	32	4
28	3	33	17
28	3	34	15
28	3	35	12
28	3	36	11
28	3	37	10
28	3	38	9
28	3	39	15
28	3	40	12
28	3	41	14
28	3	42	7
28	3	43	8
28	3	44	15
28	3	45	11
28	3	46	9
28	3	47	14
28	3	48	10
28	3	49	9
28	3	50	14
28	3	51	16
28	3	52	5
28	3	53	17
28	3	54	15
28	3	55	13
28	3	56	9
28	3	57	10
28	3	58	13
28	3	59	14
28	3	60	17
28	3	61	16
28	3	62	10
28	3	63	13
28	3	64	14
28	3	65	16
28	3	66	6
28	3	67	17
28	3	68	15
28	3	69	16
28	3	70	10
28	3	71	9
28	3	72	14
28	3	73	13
28	3	74	10
28	3	75	12
28	3	76	17
28	3	77	11
28	3	78	15
28	3	79	17
28	4	0	16
28	4	1	13
28	4	2	17
28	4	3	10
28	4	4	14
28	4	5	18
28	4	6	12
28	4	7	15
28	4	8	14
28	4	9	16
28	4	10	15
28	4	11	12
28	4	12	14
28	4	13	13
28	4	14	16
28	4	15	20
28	4	16	15
28	4	17	14
28	4	18	9
28	4	19	17
28	4	20	1
28	4	21	2
28	4	22	3
28	4	23	13
28	4	24	15
28	4	25	11
28	4	26	16
28	4	27	17
28	4	28	12
28	4	29	15
28	4	30	17
28	4	31	11
28	4	32	12
28	4	33	13
28	4	34	16
28	4	35	12
28	4	36	17
28	4	37	10
28	4	38	16
28	4	39	12
28	4	40	14
28	4	41	9
28	4	42	7
28	4	43	8
28	4	44	13
28	4	45	17
28	4	46	10
28	4	47	15
28	4	48	13
28	4	49	14
28	4	50	17
28	4	51	15
28	4	52	14
28	4	53	12
28	4	54	16
28	4	55	9
28	4	56	13
28	4	57	14
28	4	58	10
28	4	59	9
28	4	60	15
28	4	61	16
28	4	62	13
28	4	63	11
28	4	64	16
28	4	65	17
28	4	66	15
28	4	67	12
28	4	68	11
28	4	69	9
28	4	70	17
28	4	71	13
28	4	72	12
28	4	73	11
28	4	74	17
28	4	75	9
28	4	76	15
28	4	77	10
28	4	78	14
28	4	79	11
